item_id,category,device_name,brand,department,purchase_year,age_years,weight_kg,condition_score,condition_class,power_watts,status,recommended_action,date_collected,contains_hazardous,replacement_cost,embodied_energy_kwh
EW-2026-0974,Networking,Juniper Juniper EX2300 Switch,Juniper,IT Operations & Security,2021,5,3.48,6,Fair,58.6,In Use,Repair,2025-03-05,No,1200,400
EW-2026-0975,Monitor,"BenQ BenQ GW2780 27""",BenQ,Hardware R&D,2022,4,4.9,8,Good,23.6,Collected,Reuse,2024-01-25,No,230,750
EW-2026-0976,Storage,Crucial IronWolf 6TB NAS HDD,Crucial,Hardware R&D,2016,10,0.63,7,Good,7.9,Collected,Reuse,2024-06-01,No,150,100
EW-2026-0977,Battery,APC ThinkPad Internal Battery,APC,IT Operations & Security,2016,10,0.21,1,Hazardous,0.0,Processed,Dispose,2024-02-20,Yes,60,40
EW-2026-0978,Networking,Juniper Juniper EX2300 Switch,Juniper,Human Resources,2022,4,3.41,3,Poor,59.9,In Use,Recycle,2025-10-25,No,1200,400
EW-2026-0979,Battery,APC Laptop Battery 62Wh,APC,Sales & Marketing,2024,2,0.33,6,Fair,0.0,Collected,Recycle,2024-05-28,No,70,50
EW-2026-0980,Battery,Dell CP1500PFCLCD UPS,Dell,Human Resources,2021,5,10.73,7,Good,8.6,Processed,Reuse,2024-10-09,No,280,250
EW-2026-0981,Computer,ASUS ThinkCentre M90q Tiny,ASUS,Finance & Accounting,2025,1,1.49,1,Hazardous,94.4,Processed,Dispose,2024-02-12,Yes,750,1200
EW-2026-0982,Networking,Ubiquiti Catalyst 9300 48-Port Switch,Ubiquiti,Sales & Marketing,2017,9,8.74,10,Good,77.7,Collected,Reuse,2026-01-30,No,4500,500
EW-2026-0983,Networking,Cisco TL-SG1024 24-Port Switch,Cisco,Customer Operations,2013,13,2.66,10,Good,14.4,In Use,Reuse,2025-05-16,No,110,250
EW-2026-0984,Monitor,"LG P2722H 27"" Monitor",LG,IT Operations & Security,2021,5,4.8,5,Fair,25.0,In Use,Repair,2024-01-21,No,320,750
EW-2026-0985,Storage,Seagate SanDisk Extreme Portable 1TB,Seagate,Human Resources,2025,1,0.06,8,Good,3.2,Collected,Reuse,2024-04-06,No,140,70
EW-2026-0986,Monitor,"ViewSonic ViewSonic VG2448 24""",ViewSonic,Human Resources,2013,13,3.2,2,Poor,16.9,Collected,Recycle,2025-04-14,No,200,750
EW-2026-0987,Monitor,"LG LG 27MP400 27""",LG,Sales & Marketing,2021,5,3.57,10,Good,25.8,Collected,Reuse,2025-05-29,No,210,750
EW-2026-0988,Peripheral,HP K120 Wired Keyboard,HP,Hardware R&D,2015,11,0.53,6,Fair,2.1,In Use,Repair,2025-12-02,No,15,20
EW-2026-0989,Battery,Dell Eaton 5S 1500VA UPS,Dell,Human Resources,2013,13,11.5,9,Good,7.8,Processed,Reuse,2024-10-28,No,260,250
EW-2026-0990,Networking,Juniper Juniper EX2300 Switch,Juniper,Finance & Accounting,2025,1,3.78,1,Hazardous,58.0,Collected,Dispose,2026-02-11,Yes,1200,400
EW-2026-0991,Networking,Cisco UniFi AP AC Pro,Cisco,Hardware R&D,2024,2,0.29,5,Fair,8.7,In Use,Repair,2026-01-28,No,150,150
EW-2026-0992,Peripheral,HP K120 Wired Keyboard,HP,Software Engineering,2018,8,0.59,4,Fair,1.8,Collected,Recycle,2025-01-16,No,15,20
EW-2026-0993,Battery,APC Back-UPS Pro BR1500MS,APC,Hardware R&D,2022,4,12.64,8,Good,8.1,In Use,Reuse,2025-04-25,No,300,250
EW-2026-0994,Mobile Device,Samsung iPad Air (4th Gen),Samsung,IT Operations & Security,2016,10,0.5,9,Good,7.8,Collected,Reuse,2025-11-01,No,599,100
EW-2026-0995,Battery,Eaton CP1500PFCLCD UPS,Eaton,Hardware R&D,2024,2,13.2,9,Good,7.3,Processed,Reuse,2024-05-31,No,280,250
EW-2026-0996,Battery,Dell Back-UPS Pro BR1500MS,Dell,Human Resources,2015,11,12.19,7,Good,8.6,Processed,Reuse,2026-03-10,No,300,250
EW-2026-0997,Networking,Cisco Nighthawk AX12 Router,Cisco,Software Engineering,2020,6,1.37,1,Hazardous,19.6,In Use,Dispose,2025-12-28,Yes,350,200
EW-2026-0998,Peripheral,HP Epson EcoTank L3250,HP,Human Resources,2016,10,4.63,6,Fair,12.0,In Use,Recycle,2025-01-11,No,220,200
EW-2026-0999,Mobile Device,Samsung iPhone 12 Pro,Samsung,Customer Operations,2014,12,0.21,2,Poor,4.5,In Use,Recycle,2025-06-25,No,999,80
EW-2026-1000,Monitor,"BenQ P2722H 27"" Monitor",BenQ,Sales & Marketing,2016,10,4.1,4,Fair,25.6,In Use,Repair,2025-11-24,No,320,750
EW-2026-1001,Networking,Juniper TL-SG1024 24-Port Switch,Juniper,Hardware R&D,2014,12,2.73,6,Fair,13.9,In Use,Repair,2025-11-01,No,110,250
EW-2026-1002,Peripheral,Canon K120 Wired Keyboard,Canon,IT Operations & Security,2015,11,0.55,2,Poor,2.0,In Use,Recycle,2025-03-06,No,15,20
EW-2026-1003,Battery,APC Laptop Battery 62Wh,APC,Sales & Marketing,2013,13,0.31,6,Fair,0.0,Processed,Recycle,2024-11-06,No,70,50
EW-2026-1004,Storage,Seagate WD Red Plus 4TB HDD,Seagate,Finance & Accounting,2024,2,0.53,8,Good,5.5,Collected,Reuse,2025-12-13,No,110,100
EW-2026-1005,Battery,Dell ThinkPad Internal Battery,Dell,Human Resources,2024,2,0.24,10,Good,0.0,Processed,Reuse,2025-09-27,No,60,40
EW-2026-1006,Monitor,"LG Samsung S24R350 24""",LG,Human Resources,2021,5,3.82,8,Good,21.5,In Use,Reuse,2024-12-26,No,180,750
EW-2026-1007,Computer,"Lenovo MacBook Pro 16""",Lenovo,Finance & Accounting,2025,1,1.67,5,Fair,87.7,Processed,Recycle,2024-08-05,No,2400,1200
EW-2026-1008,Monitor,"LG Samsung S24R350 24""",LG,Human Resources,2020,6,2.97,6,Fair,20.7,Processed,Repair,2025-04-08,No,180,750
EW-2026-1009,Computer,HP OptiPlex 7080 Desktop,HP,IT Operations & Security,2016,10,6.44,2,Poor,166.2,Collected,Recycle,2025-01-28,No,850,1200
EW-2026-1010,Storage,Crucial Samsung 970 EVO 1TB SSD,Crucial,Hardware R&D,2017,9,0.07,2,Poor,3.1,Collected,Recycle,2024-03-30,No,120,80
EW-2026-1011,Storage,Seagate Crucial MX500 2TB SSD,Seagate,IT Operations & Security,2025,1,0.11,4,Fair,3.8,In Use,Repair,2025-12-15,No,180,80
EW-2026-1012,Computer,Dell ThinkCentre M90q Tiny,Dell,Software Engineering,2021,5,1.28,3,Poor,82.8,Processed,Recycle,2024-06-13,No,750,1200
EW-2026-1013,Peripheral,Canon K120 Wired Keyboard,Canon,Hardware R&D,2015,11,0.53,5,Fair,2.1,Collected,Repair,2024-05-05,No,15,20
EW-2026-1014,Networking,Ubiquiti Juniper EX2300 Switch,Ubiquiti,Customer Operations,2019,7,2.71,3,Poor,56.4,Processed,Recycle,2025-09-03,No,1200,400
EW-2026-1015,Computer,"ASUS iMac 27"" Retina",ASUS,Customer Operations,2020,6,8.75,1,Hazardous,145.2,Collected,Dispose,2026-02-24,No,1800,1200
EW-2026-1016,Networking,Netgear Catalyst 9300 48-Port Switch,Netgear,Software Engineering,2013,13,7.63,9,Good,79.8,In Use,Reuse,2024-07-31,No,4500,500
EW-2026-1017,Mobile Device,Xiaomi Galaxy Tab S7,Xiaomi,IT Operations & Security,2013,13,0.46,10,Good,8.1,Processed,Reuse,2024-08-07,No,649,100
EW-2026-1018,Battery,CyberPower Back-UPS Pro BR1500MS,CyberPower,Sales & Marketing,2014,12,11.09,8,Good,8.7,Collected,Reuse,2024-04-15,No,300,250
EW-2026-1019,Computer,Lenovo EliteBook 840 G8 Laptop,Lenovo,Human Resources,2021,5,1.51,3,Poor,69.5,Collected,Recycle,2025-08-27,No,1300,1200
EW-2026-1020,Networking,Cisco Juniper EX2300 Switch,Cisco,Finance & Accounting,2022,4,3.06,3,Poor,56.2,Processed,Recycle,2025-04-30,No,1200,400
EW-2026-1021,Storage,Western Digital Samsung 970 EVO 1TB SSD,Western Digital,Finance & Accounting,2018,8,0.08,1,Hazardous,3.1,Processed,Dispose,2025-07-09,Yes,120,80
EW-2026-1022,Storage,Seagate WD Red Plus 4TB HDD,Seagate,Software Engineering,2014,12,0.5,10,Good,5.7,In Use,Reuse,2024-09-18,No,110,100
EW-2026-1023,Storage,Western Digital IronWolf 6TB NAS HDD,Western Digital,Human Resources,2024,2,0.72,3,Poor,7.8,Processed,Recycle,2024-12-24,No,150,100
EW-2026-1024,Battery,Dell Eaton 5S 1500VA UPS,Dell,Hardware R&D,2013,13,11.9,1,Hazardous,7.6,In Use,Dispose,2024-11-08,Yes,260,250
EW-2026-1025,Mobile Device,Xiaomi Redmi Note 10 Pro,Xiaomi,Software Engineering,2022,4,0.19,7,Good,5.5,In Use,Reuse,2025-02-03,No,279,70
EW-2026-1026,Monitor,"Samsung UltraSharp U2422H 24""",Samsung,Sales & Marketing,2018,8,3.47,7,Good,19.7,Processed,Reuse,2025-07-22,No,250,750
EW-2026-1027,Computer,ASUS Latitude 5420 Laptop,ASUS,Hardware R&D,2013,13,1.22,4,Fair,59.4,In Use,Recycle,2025-12-05,No,1100,1200
EW-2026-1028,Storage,Kingston IronWolf 6TB NAS HDD,Kingston,Hardware R&D,2015,11,0.73,8,Good,8.7,Collected,Reuse,2024-06-10,No,150,100
EW-2026-1029,Peripheral,HP Epson EcoTank L3250,HP,Finance & Accounting,2025,1,3.76,7,Good,12.7,Processed,Reuse,2024-05-15,No,220,200
EW-2026-1030,Networking,TP-Link TL-SG1024 24-Port Switch,TP-Link,Finance & Accounting,2022,4,2.45,1,Hazardous,14.5,Processed,Dispose,2024-10-29,Yes,110,250
EW-2026-1031,Battery,APC Eaton 5S 1500VA UPS,APC,Software Engineering,2017,9,11.84,2,Poor,8.0,Collected,Dispose,2025-08-15,Yes,260,250
EW-2026-1032,Computer,HP ThinkCentre M90q Tiny,HP,Customer Operations,2013,13,1.53,2,Poor,84.0,Processed,Recycle,2026-01-18,No,750,1200
EW-2026-1033,Storage,Kingston Crucial MX500 2TB SSD,Kingston,Sales & Marketing,2021,5,0.12,1,Hazardous,4.1,Processed,Dispose,2024-04-20,No,180,80
EW-2026-1034,Peripheral,Epson MX Keys & Master 3 Combo,Epson,Software Engineering,2018,8,0.76,7,Good,5.2,Collected,Reuse,2024-02-07,No,200,50
EW-2026-1035,Battery,CyberPower Eaton 5S 1500VA UPS,CyberPower,Software Engineering,2023,3,9.48,8,Good,7.8,Collected,Reuse,2024-02-22,No,260,250
EW-2026-1036,Peripheral,Canon MX Keys & Master 3 Combo,Canon,IT Operations & Security,2019,7,0.86,3,Poor,5.5,In Use,Recycle,2024-09-22,No,200,50
EW-2026-1037,Mobile Device,Samsung Galaxy Tab S7,Samsung,Customer Operations,2016,10,0.41,2,Poor,8.5,Collected,Recycle,2025-03-25,No,649,100
EW-2026-1038,Storage,Kingston Samsung 970 EVO 1TB SSD,Kingston,Sales & Marketing,2022,4,0.09,6,Fair,2.9,In Use,Recycle,2025-04-03,No,120,80
EW-2026-1039,Networking,Juniper Juniper EX2300 Switch,Juniper,Human Resources,2024,2,3.18,7,Good,50.7,In Use,Reuse,2026-03-10,No,1200,400
EW-2026-1040,Monitor,"Samsung UltraSharp U2422H 24""",Samsung,Finance & Accounting,2021,5,3.45,9,Good,20.5,Collected,Reuse,2025-06-25,No,250,750
EW-2026-1041,Mobile Device,Samsung Pixel 6 Pro,Samsung,Customer Operations,2015,11,0.17,1,Hazardous,4.8,Collected,Dispose,2025-11-26,Yes,899,80
EW-2026-1042,Peripheral,Logitech K120 Wired Keyboard,Logitech,Customer Operations,2016,10,0.42,8,Good,2.1,Collected,Reuse,2024-08-20,No,15,20
EW-2026-1043,Storage,Crucial IronWolf 6TB NAS HDD,Crucial,Finance & Accounting,2022,4,0.58,6,Fair,8.8,Collected,Recycle,2025-12-18,No,150,100
EW-2026-1044,Battery,Eaton Eaton 5S 1500VA UPS,Eaton,Finance & Accounting,2025,1,11.74,1,Hazardous,7.9,Processed,Dispose,2025-07-25,Yes,260,250
EW-2026-1045,Peripheral,Epson Canon imageCLASS LBP6030w,Epson,Sales & Marketing,2020,6,4.82,10,Good,39.5,Processed,Reuse,2026-02-25,No,150,200
EW-2026-1046,Battery,Eaton CP1500PFCLCD UPS,Eaton,Finance & Accounting,2015,11,12.57,1,Hazardous,7.3,Collected,Dispose,2025-11-20,Yes,280,250
EW-2026-1047,Monitor,"LG P2722H 27"" Monitor",LG,Sales & Marketing,2017,9,5.03,4,Fair,27.4,In Use,Recycle,2025-11-08,No,320,750
EW-2026-1048,Storage,Kingston Crucial MX500 2TB SSD,Kingston,Finance & Accounting,2025,1,0.11,3,Poor,4.0,In Use,Recycle,2025-07-29,No,180,80
EW-2026-1049,Storage,Samsung WD Red Plus 4TB HDD,Samsung,Finance & Accounting,2024,2,0.62,3,Poor,6.4,Collected,Recycle,2025-03-25,No,110,100
EW-2026-1050,Computer,ASUS ThinkPad T14 Laptop,ASUS,Customer Operations,2024,2,1.46,3,Poor,63.9,In Use,Recycle,2025-06-29,No,1200,1200
